station,hour,type,trips
Ashland Ave & Chicago Ave,19,fromtrips,0.3
Ashland Ave & Chicago Ave,19,totrips,0.3
Ashland Ave & Chicago Ave,20,fromtrips,0.2
Ashland Ave & Chicago Ave,20,totrips,0.3
Ashland Ave & Chicago Ave,21,fromtrips,0.2
Ashland Ave & Chicago Ave,21,totrips,0.2
Ashland Ave & Chicago Ave,22,fromtrips,0.1
Ashland Ave & Chicago Ave,22,totrips,0.2
Ashland Ave & Chicago Ave,23,fromtrips,0.1
Ashland Ave & Chicago Ave,23,totrips,0.2
Ashland Ave & Division St,0,fromtrips,0.3
Ashland Ave & Division St,0,totrips,0.2
Ashland Ave & Division St,1,fromtrips,0.2
Ashland Ave & Division St,1,totrips,0.2
Ashland Ave & Division St,2,fromtrips,0.1
Ashland Ave & Division St,2,totrips,0.1
Ashland Ave & Division St,3,fromtrips,0.1
Ashland Ave & Division St,3,totrips,0.1
Ashland Ave & Division St,4,fromtrips,0.1
Ashland Ave & Division St,4,totrips,0.0
Ashland Ave & Division St,5,fromtrips,0.0
Ashland Ave & Division St,5,totrips,0.2
Ashland Ave & Division St,6,fromtrips,0.2
Ashland Ave & Division St,6,totrips,0.3
Ashland Ave & Division St,7,fromtrips,0.5
Ashland Ave & Division St,7,totrips,0.4
Ashland Ave & Division St,8,fromtrips,0.9
Ashland Ave & Division St,8,totrips,0.9
Ashland Ave & Division St,9,fromtrips,0.6
Ashland Ave & Division St,9,totrips,0.8
Ashland Ave & Division St,10,fromtrips,0.5
Ashland Ave & Division St,10,totrips,0.6
Ashland Ave & Division St,11,fromtrips,0.6
Ashland Ave & Division St,11,totrips,0.6
Ashland Ave & Division St,12,fromtrips,0.8
Ashland Ave & Division St,12,totrips,0.7
Ashland Ave & Division St,13,fromtrips,0.8
Ashland Ave & Division St,13,totrips,0.6
Ashland Ave & Division St,14,fromtrips,0.9
Ashland Ave & Division St,14,totrips,0.9
Ashland Ave & Division St,15,fromtrips,0.8
Ashland Ave & Division St,15,totrips,0.9
Ashland Ave & Division St,16,fromtrips,1.0
Ashland Ave & Division St,16,totrips,1.1
Ashland Ave & Division St,17,fromtrips,1.7
Ashland Ave & Division St,17,totrips,1.7
Ashland Ave & Division St,18,fromtrips,1.6
Ashland Ave & Division St,18,totrips,1.6
Ashland Ave & Division St,19,fromtrips,0.8
Ashland Ave & Division St,19,totrips,1.1
Ashland Ave & Division St,20,fromtrips,0.7
Ashland Ave & Division St,20,totrips,0.7
Ashland Ave & Division St,21,fromtrips,0.7
Ashland Ave & Division St,21,totrips,0.6
Ashland Ave & Division St,22,fromtrips,0.5
Ashland Ave & Division St,22,totrips,0.5
Ashland Ave & Division St,23,fromtrips,0.3
Ashland Ave & Division St,23,totrips,0.3
Ashland Ave & Grace St,0,fromtrips,0.0
Ashland Ave & Grace St,0,totrips,0.0
Ashland Ave & Grace St,1,fromtrips,0.0
Ashland Ave & Grace St,1,totrips,0.0
Ashland Ave & Grace St,2,fromtrips,0.0
Ashland Ave & Grace St,2,totrips,0.0
Ashland Ave & Grace St,3,fromtrips,0.0
Ashland Ave & Grace St,3,totrips,0.0
Ashland Ave & Grace St,4,fromtrips,0.0
Ashland Ave & Grace St,4,totrips,0.0
Ashland Ave & Grace St,5,fromtrips,0.1
Ashland Ave & Grace St,5,totrips,0.0
Ashland Ave & Grace St,6,fromtrips,0.0
Ashland Ave & Grace St,6,totrips,0.0
Ashland Ave & Grace St,7,fromtrips,0.2
Ashland Ave & Grace St,7,totrips,0.0
Ashland Ave & Grace St,8,fromtrips,0.2
Ashland Ave & Grace St,8,totrips,0.0
Ashland Ave & Grace St,9,fromtrips,0.0
Ashland Ave & Grace St,9,totrips,0.0
Ashland Ave & Grace St,10,fromtrips,0.1
Ashland Ave & Grace St,10,totrips,0.0
Ashland Ave & Grace St,11,fromtrips,0.1
Ashland Ave & Grace St,11,totrips,0.1
Ashland Ave & Grace St,12,fromtrips,0.0
Ashland Ave & Grace St,12,totrips,0.0
Ashland Ave & Grace St,13,fromtrips,0.1
Ashland Ave & Grace St,13,totrips,0.0
Ashland Ave & Grace St,14,fromtrips,0.1
Ashland Ave & Grace St,14,totrips,0.0
Ashland Ave & Grace St,15,fromtrips,0.1
Ashland Ave & Grace St,15,totrips,0.1
Ashland Ave & Grace St,16,fromtrips,0.0
Ashland Ave & Grace St,16,totrips,0.1
Ashland Ave & Grace St,17,fromtrips,0.0
Ashland Ave & Grace St,17,totrips,0.2
Ashland Ave & Grace St,18,fromtrips,0.1
Ashland Ave & Grace St,18,totrips,0.1
Ashland Ave & Grace St,19,fromtrips,0.1
Ashland Ave & Grace St,19,totrips,0.1
Ashland Ave & Grace St,20,fromtrips,0.0
Ashland Ave & Grace St,20,totrips,0.1
Ashland Ave & Grace St,21,fromtrips,0.0
Ashland Ave & Grace St,21,totrips,0.0
Ashland Ave & Grace St,22,fromtrips,0.0
Ashland Ave & Grace St,22,totrips,0.0
Ashland Ave & Grace St,23,fromtrips,0.0
Ashland Ave & Grace St,23,totrips,0.0
Ashland Ave & Grand Ave,0,fromtrips,0.0
Ashland Ave & Grand Ave,0,totrips,0.0
Ashland Ave & Grand Ave,1,fromtrips,0.0
Ashland Ave & Grand Ave,1,totrips,0.0
Ashland Ave & Grand Ave,2,fromtrips,0.0
Ashland Ave & Grand Ave,2,totrips,0.0
Ashland Ave & Grand Ave,3,fromtrips,0.0
Ashland Ave & Grand Ave,3,totrips,0.0
Ashland Ave & Grand Ave,4,fromtrips,0.0
Ashland Ave & Grand Ave,4,totrips,0.0
Ashland Ave & Grand Ave,5,fromtrips,0.1
Ashland Ave & Grand Ave,5,totrips,0.0
Ashland Ave & Grand Ave,6,fromtrips,0.0
Ashland Ave & Grand Ave,6,totrips,0.0
Ashland Ave & Grand Ave,7,fromtrips,0.2
Ashland Ave & Grand Ave,7,totrips,0.0
Ashland Ave & Grand Ave,8,fromtrips,0.4
Ashland Ave & Grand Ave,8,totrips,0.1
Ashland Ave & Grand Ave,9,fromtrips,0.3
Ashland Ave & Grand Ave,9,totrips,0.1
Ashland Ave & Grand Ave,10,fromtrips,0.1
Ashland Ave & Grand Ave,10,totrips,0.1
Ashland Ave & Grand Ave,11,fromtrips,0.1
Ashland Ave & Grand Ave,11,totrips,0.1
Ashland Ave & Grand Ave,12,fromtrips,0.1
Ashland Ave & Grand Ave,12,totrips,0.1
Ashland Ave & Grand Ave,13,fromtrips,0.2
Ashland Ave & Grand Ave,13,totrips,0.1
Ashland Ave & Grand Ave,14,fromtrips,0.1
Ashland Ave & Grand Ave,14,totrips,0.1
Ashland Ave & Grand Ave,15,fromtrips,0.1
Ashland Ave & Grand Ave,15,totrips,0.1
Ashland Ave & Grand Ave,16,fromtrips,0.1
Ashland Ave & Grand Ave,16,totrips,0.2
Ashland Ave & Grand Ave,17,fromtrips,0.2
Ashland Ave & Grand Ave,17,totrips,0.4
Ashland Ave & Grand Ave,18,fromtrips,0.1
Ashland Ave & Grand Ave,18,totrips,0.3
Ashland Ave & Grand Ave,19,fromtrips,0.1
Ashland Ave & Grand Ave,19,totrips,0.2
Ashland Ave & Grand Ave,20,fromtrips,0.1
Ashland Ave & Grand Ave,20,totrips,0.1
Ashland Ave & Grand Ave,21,fromtrips,0.1
Ashland Ave & Grand Ave,21,totrips,0.1
Ashland Ave & Grand Ave,22,fromtrips,0.1
Ashland Ave & Grand Ave,22,totrips,0.1
Ashland Ave & Grand Ave,23,fromtrips,0.0
Ashland Ave & Grand Ave,23,totrips,0.0
Ashland Ave & Lake St,0,fromtrips,0.0
Ashland Ave & Lake St,0,totrips,0.0
Ashland Ave & Lake St,1,fromtrips,0.1
Ashland Ave & Lake St,1,totrips,0.0
Ashland Ave & Lake St,2,fromtrips,0.0
Ashland Ave & Lake St,2,totrips,0.0
Ashland Ave & Lake St,3,fromtrips,0.1
Ashland Ave & Lake St,3,totrips,0.0
Ashland Ave & Lake St,4,fromtrips,0.0
Ashland Ave & Lake St,4,totrips,0.0
Ashland Ave & Lake St,5,fromtrips,0.0
Ashland Ave & Lake St,5,totrips,0.0
Ashland Ave & Lake St,6,fromtrips,0.0
Ashland Ave & Lake St,6,totrips,0.0
Ashland Ave & Lake St,7,fromtrips,0.1
Ashland Ave & Lake St,7,totrips,0.5
Ashland Ave & Lake St,8,fromtrips,0.3
Ashland Ave & Lake St,8,totrips,0.5
Ashland Ave & Lake St,9,fromtrips,0.1
Ashland Ave & Lake St,9,totrips,0.3
Ashland Ave & Lake St,10,fromtrips,0.1
Ashland Ave & Lake St,10,totrips,0.1
Ashland Ave & Lake St,11,fromtrips,0.3
Ashland Ave & Lake St,11,totrips,0.2
Ashland Ave & Lake St,12,fromtrips,0.3
Ashland Ave & Lake St,12,totrips,0.3
Ashland Ave & Lake St,13,fromtrips,0.2
Ashland Ave & Lake St,13,totrips,0.2
Ashland Ave & Lake St,14,fromtrips,0.3
Ashland Ave & Lake St,14,totrips,0.4
Ashland Ave & Lake St,15,fromtrips,0.3
Ashland Ave & Lake St,15,totrips,0.3
Ashland Ave & Lake St,16,fromtrips,0.5
Ashland Ave & Lake St,16,totrips,0.4
Ashland Ave & Lake St,17,fromtrips,0.5
Ashland Ave & Lake St,17,totrips,0.5
Ashland Ave & Lake St,18,fromtrips,0.4
Ashland Ave & Lake St,18,totrips,0.4
Ashland Ave & Lake St,19,fromtrips,0.3
Ashland Ave & Lake St,19,totrips,0.2
Ashland Ave & Lake St,20,fromtrips,0.2
Ashland Ave & Lake St,20,totrips,0.1
Ashland Ave & Lake St,21,fromtrips,0.4
Ashland Ave & Lake St,21,totrips,0.2
Ashland Ave & Lake St,22,fromtrips,0.2
Ashland Ave & Lake St,22,totrips,0.1
Ashland Ave & Lake St,23,fromtrips,0.1
Ashland Ave & Lake St,23,totrips,0.1
Ashland Ave & Wellington Ave,0,fromtrips,0.0
Ashland Ave & Wellington Ave,0,totrips,0.0
Ashland Ave & Wellington Ave,1,fromtrips,0.1
Ashland Ave & Wellington Ave,1,totrips,0.0
Ashland Ave & Wellington Ave,2,fromtrips,0.0
Ashland Ave & Wellington Ave,2,totrips,0.0
Ashland Ave & Wellington Ave,3,fromtrips,0.0
Ashland Ave & Wellington Ave,3,totrips,0.0
Ashland Ave & Wellington Ave,4,fromtrips,0.0
Ashland Ave & Wellington Ave,4,totrips,0.0
Ashland Ave & Wellington Ave,5,fromtrips,0.1
Ashland Ave & Wellington Ave,5,totrips,0.0
Ashland Ave & Wellington Ave,6,fromtrips,0.0
Ashland Ave & Wellington Ave,6,totrips,0.1
Ashland Ave & Wellington Ave,7,fromtrips,0.3
Ashland Ave & Wellington Ave,7,totrips,0.1
Ashland Ave & Wellington Ave,8,fromtrips,0.4
Ashland Ave & Wellington Ave,8,totrips,0.1
Ashland Ave & Wellington Ave,9,fromtrips,0.2
Ashland Ave & Wellington Ave,9,totrips,0.2
Ashland Ave & Wellington Ave,10,fromtrips,0.3
Ashland Ave & Wellington Ave,10,totrips,0.3
Ashland Ave & Wellington Ave,11,fromtrips,0.5
Ashland Ave & Wellington Ave,11,totrips,0.4
Ashland Ave & Wellington Ave,12,fromtrips,0.4
Ashland Ave & Wellington Ave,12,totrips,0.5
Ashland Ave & Wellington Ave,13,fromtrips,0.5
Ashland Ave & Wellington Ave,13,totrips,0.5
Ashland Ave & Wellington Ave,14,fromtrips,0.6
Ashland Ave & Wellington Ave,14,totrips,0.5
Ashland Ave & Wellington Ave,15,fromtrips,0.7
Ashland Ave & Wellington Ave,15,totrips,0.7
Ashland Ave & Wellington Ave,16,fromtrips,0.6
Ashland Ave & Wellington Ave,16,totrips,0.6
Ashland Ave & Wellington Ave,17,fromtrips,0.5
Ashland Ave & Wellington Ave,17,totrips,0.7
Ashland Ave & Wellington Ave,18,fromtrips,0.5
Ashland Ave & Wellington Ave,18,totrips,0.8
Ashland Ave & Wellington Ave,19,fromtrips,0.6
Ashland Ave & Wellington Ave,19,totrips,0.6
Ashland Ave & Wellington Ave,20,fromtrips,0.5
Ashland Ave & Wellington Ave,20,totrips,0.4
Ashland Ave & Wellington Ave,21,fromtrips,0.2
Ashland Ave & Wellington Ave,21,totrips,0.2
Ashland Ave & Wellington Ave,22,fromtrips,0.2
Ashland Ave & Wellington Ave,22,totrips,0.2
Ashland Ave & Wellington Ave,23,fromtrips,0.1
Ashland Ave & Wellington Ave,23,totrips,0.1
Ashland Ave & Wrightwood Ave,0,fromtrips,0.1
Ashland Ave & Wrightwood Ave,0,totrips,0.1
Ashland Ave & Wrightwood Ave,1,fromtrips,0.1
Ashland Ave & Wrightwood Ave,1,totrips,0.1
Ashland Ave & Wrightwood Ave,2,fromtrips,0.1
Ashland Ave & Wrightwood Ave,2,totrips,0.1
Ashland Ave & Wrightwood Ave,3,fromtrips,0.1
Ashland Ave & Wrightwood Ave,3,totrips,0.1
Ashland Ave & Wrightwood Ave,4,fromtrips,0.0
Ashland Ave & Wrightwood Ave,4,totrips,0.0
Ashland Ave & Wrightwood Ave,5,fromtrips,0.2
Ashland Ave & Wrightwood Ave,5,totrips,0.0
Ashland Ave & Wrightwood Ave,6,fromtrips,0.2
Ashland Ave & Wrightwood Ave,6,totrips,0.0
Ashland Ave & Wrightwood Ave,7,fromtrips,0.4
Ashland Ave & Wrightwood Ave,7,totrips,0.1
Ashland Ave & Wrightwood Ave,8,fromtrips,0.8
Ashland Ave & Wrightwood Ave,8,totrips,0.1
Ashland Ave & Wrightwood Ave,9,fromtrips,0.2
Ashland Ave & Wrightwood Ave,9,totrips,0.1
Ashland Ave & Wrightwood Ave,10,fromtrips,0.3
Ashland Ave & Wrightwood Ave,10,totrips,0.2
Ashland Ave & Wrightwood Ave,11,fromtrips,0.3
Ashland Ave & Wrightwood Ave,11,totrips,0.3
Ashland Ave & Wrightwood Ave,12,fromtrips,0.3
Ashland Ave & Wrightwood Ave,12,totrips,0.3
Ashland Ave & Wrightwood Ave,13,fromtrips,0.4
Ashland Ave & Wrightwood Ave,13,totrips,0.3
Ashland Ave & Wrightwood Ave,14,fromtrips,0.3
Ashland Ave & Wrightwood Ave,14,totrips,0.3
Ashland Ave & Wrightwood Ave,15,fromtrips,0.3
Ashland Ave & Wrightwood Ave,15,totrips,0.3
Ashland Ave & Wrightwood Ave,16,fromtrips,0.2
Ashland Ave & Wrightwood Ave,16,totrips,0.6
Ashland Ave & Wrightwood Ave,17,fromtrips,0.4
Ashland Ave & Wrightwood Ave,17,totrips,1.0
Ashland Ave & Wrightwood Ave,18,fromtrips,0.4
Ashland Ave & Wrightwood Ave,18,totrips,0.7
Ashland Ave & Wrightwood Ave,19,fromtrips,0.3
Ashland Ave & Wrightwood Ave,19,totrips,0.4
Ashland Ave & Wrightwood Ave,20,fromtrips,0.2
Ashland Ave & Wrightwood Ave,20,totrips,0.2
Ashland Ave & Wrightwood Ave,21,fromtrips,0.1
Ashland Ave & Wrightwood Ave,21,totrips,0.2
Ashland Ave & Wrightwood Ave,22,fromtrips,0.1
Ashland Ave & Wrightwood Ave,22,totrips,0.2
Ashland Ave & Wrightwood Ave,23,fromtrips,0.1
Ashland Ave & Wrightwood Ave,23,totrips,0.1
Bissell St & Armitage Ave,0,fromtrips,0.1
Bissell St & Armitage Ave,0,totrips,0.1
Bissell St & Armitage Ave,1,fromtrips,0.1
Bissell St & Armitage Ave,1,totrips,0.1
Bissell St & Armitage Ave,2,fromtrips,0.0
Bissell St & Armitage Ave,2,totrips,0.0
Bissell St & Armitage Ave,3,fromtrips,0.0
Bissell St & Armitage Ave,3,totrips,0.0
Bissell St & Armitage Ave,5,fromtrips,0.0
Bissell St & Armitage Ave,5,totrips,0.0
Bissell St & Armitage Ave,6,fromtrips,0.4
Bissell St & Armitage Ave,6,totrips,0.1
Bissell St & Armitage Ave,7,fromtrips,0.2
Bissell St & Armitage Ave,7,totrips,0.5
Bissell St & Armitage Ave,8,fromtrips,0.3
Bissell St & Armitage Ave,8,totrips,0.5
Bissell St & Armitage Ave,9,fromtrips,0.3
Bissell St & Armitage Ave,9,totrips,0.3
Bissell St & Armitage Ave,10,fromtrips,0.3
Bissell St & Armitage Ave,10,totrips,0.5
Bissell St & Armitage Ave,11,fromtrips,0.5
Bissell St & Armitage Ave,11,totrips,0.4
Bissell St & Armitage Ave,12,fromtrips,0.5
Bissell St & Armitage Ave,12,totrips,0.6
Bissell St & Armitage Ave,13,fromtrips,0.5
Bissell St & Armitage Ave,13,totrips,0.6
Bissell St & Armitage Ave,14,fromtrips,0.5
Bissell St & Armitage Ave,14,totrips,0.7
Bissell St & Armitage Ave,15,fromtrips,0.7
Bissell St & Armitage Ave,15,totrips,0.6
Bissell St & Armitage Ave,16,fromtrips,0.6
Bissell St & Armitage Ave,16,totrips,0.6
Bissell St & Armitage Ave,17,fromtrips,1.1
Bissell St & Armitage Ave,17,totrips,0.8
Bissell St & Armitage Ave,18,fromtrips,0.8
Bissell St & Armitage Ave,18,totrips,0.9
Bissell St & Armitage Ave,19,fromtrips,0.5
Bissell St & Armitage Ave,19,totrips,0.6
Bissell St & Armitage Ave,20,fromtrips,0.3
Bissell St & Armitage Ave,20,totrips,0.4
Bissell St & Armitage Ave,21,fromtrips,0.3
Bissell St & Armitage Ave,21,totrips,0.3
Bissell St & Armitage Ave,22,fromtrips,0.2
Bissell St & Armitage Ave,22,totrips,0.2
Bissell St & Armitage Ave,23,fromtrips,0.1
Bissell St & Armitage Ave,23,totrips,0.1
Blackstone Ave & Hyde Park Blvd,0,fromtrips,0.0
Blackstone Ave & Hyde Park Blvd,0,totrips,0.0
Blackstone Ave & Hyde Park Blvd,1,fromtrips,0.0
Blackstone Ave & Hyde Park Blvd,1,totrips,0.0
Blackstone Ave & Hyde Park Blvd,2,fromtrips,0.0
Blackstone Ave & Hyde Park Blvd,2,totrips,0.0
Blackstone Ave & Hyde Park Blvd,3,fromtrips,0.0
Blackstone Ave & Hyde Park Blvd,3,totrips,0.0
Blackstone Ave & Hyde Park Blvd,4,fromtrips,0.0
Blackstone Ave & Hyde Park Blvd,4,totrips,0.0
Blackstone Ave & Hyde Park Blvd,5,fromtrips,0.0
Blackstone Ave & Hyde Park Blvd,5,totrips,0.0
Blackstone Ave & Hyde Park Blvd,6,fromtrips,0.0
Blackstone Ave & Hyde Park Blvd,6,totrips,0.1
Blackstone Ave & Hyde Park Blvd,7,fromtrips,0.1
Blackstone Ave & Hyde Park Blvd,7,totrips,0.4
Blackstone Ave & Hyde Park Blvd,8,fromtrips,0.3
Blackstone Ave & Hyde Park Blvd,8,totrips,0.4
Blackstone Ave & Hyde Park Blvd,9,fromtrips,0.3
Blackstone Ave & Hyde Park Blvd,9,totrips,0.2
Blackstone Ave & Hyde Park Blvd,10,fromtrips,0.2
Blackstone Ave & Hyde Park Blvd,10,totrips,0.1
Blackstone Ave & Hyde Park Blvd,11,fromtrips,0.3
Blackstone Ave & Hyde Park Blvd,11,totrips,0.2
Blackstone Ave & Hyde Park Blvd,12,fromtrips,0.3
Blackstone Ave & Hyde Park Blvd,12,totrips,0.3
Blackstone Ave & Hyde Park Blvd,13,fromtrips,0.3
Blackstone Ave & Hyde Park Blvd,13,totrips,0.3
Blackstone Ave & Hyde Park Blvd,14,fromtrips,0.3
Blackstone Ave & Hyde Park Blvd,14,totrips,0.2
Blackstone Ave & Hyde Park Blvd,15,fromtrips,0.4
Blackstone Ave & Hyde Park Blvd,15,totrips,0.3
Blackstone Ave & Hyde Park Blvd,16,fromtrips,0.4
Blackstone Ave & Hyde Park Blvd,16,totrips,0.4
Blackstone Ave & Hyde Park Blvd,17,fromtrips,0.5
Blackstone Ave & Hyde Park Blvd,17,totrips,0.4
Blackstone Ave & Hyde Park Blvd,18,fromtrips,0.4
Blackstone Ave & Hyde Park Blvd,18,totrips,0.3
Blackstone Ave & Hyde Park Blvd,19,fromtrips,0.2
Blackstone Ave & Hyde Park Blvd,19,totrips,0.1
Blackstone Ave & Hyde Park Blvd,20,fromtrips,0.2
Blackstone Ave & Hyde Park Blvd,20,totrips,0.1
Blackstone Ave & Hyde Park Blvd,21,fromtrips,0.1
Blackstone Ave & Hyde Park Blvd,21,totrips,0.1
Blackstone Ave & Hyde Park Blvd,22,fromtrips,0.0
Blackstone Ave & Hyde Park Blvd,22,totrips,0.0
Blackstone Ave & Hyde Park Blvd,23,fromtrips,0.0
Blackstone Ave & Hyde Park Blvd,23,totrips,0.0
Blue Island Ave & 18th St,0,fromtrips,0.1
Blue Island Ave & 18th St,0,totrips,0.1
Blue Island Ave & 18th St,1,fromtrips,0.0
Blue Island Ave & 18th St,1,totrips,0.1
Blue Island Ave & 18th St,2,fromtrips,0.0
Blue Island Ave & 18th St,2,totrips,0.1
Blue Island Ave & 18th St,3,fromtrips,0.0
Blue Island Ave & 18th St,3,totrips,0.1
Blue Island Ave & 18th St,4,fromtrips,0.0
Blue Island Ave & 18th St,4,totrips,0.0
Blue Island Ave & 18th St,5,fromtrips,0.0
Blue Island Ave & 18th St,5,totrips,0.0
Blue Island Ave & 18th St,6,fromtrips,0.4
Blue Island Ave & 18th St,6,totrips,0.0
Blue Island Ave & 18th St,7,fromtrips,0.2
Blue Island Ave & 18th St,7,totrips,0.1
Blue Island Ave & 18th St,8,fromtrips,0.4
Blue Island Ave & 18th St,8,totrips,0.2
Blue Island Ave & 18th St,9,fromtrips,0.2
Blue Island Ave & 18th St,9,totrips,0.2
Blue Island Ave & 18th St,10,fromtrips,0.4
Blue Island Ave & 18th St,10,totrips,0.2
Blue Island Ave & 18th St,11,fromtrips,0.2
Blue Island Ave & 18th St,11,totrips,0.2
Blue Island Ave & 18th St,12,fromtrips,0.4
Blue Island Ave & 18th St,12,totrips,0.3
Blue Island Ave & 18th St,13,fromtrips,0.4
Blue Island Ave & 18th St,13,totrips,0.3
Blue Island Ave & 18th St,14,fromtrips,0.3
Blue Island Ave & 18th St,14,totrips,0.3
Blue Island Ave & 18th St,15,fromtrips,0.4
Blue Island Ave & 18th St,15,totrips,0.3
Blue Island Ave & 18th St,16,fromtrips,0.3
Blue Island Ave & 18th St,16,totrips,0.6
Blue Island Ave & 18th St,17,fromtrips,0.4
Blue Island Ave & 18th St,17,totrips,0.6
Blue Island Ave & 18th St,18,fromtrips,0.4
Blue Island Ave & 18th St,18,totrips,0.5
Blue Island Ave & 18th St,19,fromtrips,0.3
Blue Island Ave & 18th St,19,totrips,0.4
Blue Island Ave & 18th St,20,fromtrips,0.4
Blue Island Ave & 18th St,20,totrips,0.3
Blue Island Ave & 18th St,21,fromtrips,0.2
Blue Island Ave & 18th St,21,totrips,0.3
Blue Island Ave & 18th St,22,fromtrips,0.3
Blue Island Ave & 18th St,22,totrips,0.3
Blue Island Ave & 18th St,23,fromtrips,0.3
Blue Island Ave & 18th St,23,totrips,0.2
Broadway & Argyle St,0,fromtrips,0.0
Broadway & Argyle St,0,totrips,0.1
Broadway & Argyle St,1,fromtrips,0.0
Broadway & Argyle St,1,totrips,0.0
Broadway & Argyle St,2,fromtrips,0.0
Broadway & Argyle St,2,totrips,0.0
Broadway & Argyle St,3,fromtrips,0.0
Broadway & Argyle St,3,totrips,0.0
Broadway & Argyle St,4,fromtrips,0.0
Broadway & Argyle St,4,totrips,0.0
Broadway & Argyle St,5,fromtrips,0.0
Broadway & Argyle St,5,totrips,0.0
Broadway & Argyle St,6,fromtrips,0.0
Broadway & Argyle St,6,totrips,0.0
Broadway & Argyle St,7,fromtrips,0.0
Broadway & Argyle St,7,totrips,0.1
Broadway & Argyle St,8,fromtrips,0.0
Broadway & Argyle St,8,totrips,0.2
Broadway & Argyle St,9,fromtrips,0.1
Broadway & Argyle St,9,totrips,0.2
Broadway & Argyle St,10,fromtrips,0.1
Broadway & Argyle St,10,totrips,0.2
Broadway & Argyle St,11,fromtrips,0.1
Broadway & Argyle St,11,totrips,0.2
Broadway & Argyle St,12,fromtrips,0.1
Broadway & Argyle St,12,totrips,0.2
Broadway & Argyle St,13,fromtrips,0.3
Broadway & Argyle St,13,totrips,0.2
Broadway & Argyle St,14,fromtrips,0.2
Broadway & Argyle St,14,totrips,0.2
Broadway & Argyle St,15,fromtrips,0.2
Broadway & Argyle St,15,totrips,0.2
Broadway & Argyle St,16,fromtrips,0.2
Broadway & Argyle St,16,totrips,0.2
Broadway & Argyle St,17,fromtrips,0.3
Broadway & Argyle St,17,totrips,0.2
Broadway & Argyle St,18,fromtrips,0.3
Broadway & Argyle St,18,totrips,0.2
Broadway & Argyle St,19,fromtrips,0.2
Broadway & Argyle St,19,totrips,0.2
Broadway & Argyle St,20,fromtrips,0.1
Broadway & Argyle St,20,totrips,0.1
Broadway & Argyle St,21,fromtrips,0.1
Broadway & Argyle St,21,totrips,0.1
Broadway & Argyle St,22,fromtrips,0.1
Broadway & Argyle St,22,totrips,0.1
Broadway & Argyle St,23,fromtrips,0.0
Broadway & Argyle St,23,totrips,0.0
Broadway & Barry Ave,0,fromtrips,0.1
Broadway & Barry Ave,0,totrips,0.1
Broadway & Barry Ave,1,fromtrips,0.0
Broadway & Barry Ave,1,totrips,0.1
Broadway & Barry Ave,2,fromtrips,0.0
Broadway & Barry Ave,2,totrips,0.1
Broadway & Barry Ave,3,fromtrips,0.0
Broadway & Barry Ave,3,totrips,0.0
Broadway & Barry Ave,4,fromtrips,0.0
Broadway & Barry Ave,4,totrips,0.0
Broadway & Barry Ave,5,fromtrips,0.1
Broadway & Barry Ave,5,totrips,0.0
Broadway & Barry Ave,6,fromtrips,0.2
Broadway & Barry Ave,6,totrips,0.0
Broadway & Barry Ave,7,fromtrips,0.4
Broadway & Barry Ave,7,totrips,0.1
Broadway & Barry Ave,8,fromtrips,0.6
Broadway & Barry Ave,8,totrips,0.3
Broadway & Barry Ave,9,fromtrips,0.5
Broadway & Barry Ave,9,totrips,0.3
Broadway & Barry Ave,10,fromtrips,0.4
Broadway & Barry Ave,10,totrips,0.3
Broadway & Barry Ave,11,fromtrips,0.5
Broadway & Barry Ave,11,totrips,0.4
Broadway & Barry Ave,12,fromtrips,0.5
Broadway & Barry Ave,12,totrips,0.5
Broadway & Barry Ave,13,fromtrips,0.7
Broadway & Barry Ave,13,totrips,0.6
Broadway & Barry Ave,14,fromtrips,0.7
Broadway & Barry Ave,14,totrips,0.7
Broadway & Barry Ave,15,fromtrips,0.5
Broadway & Barry Ave,15,totrips,0.7
Broadway & Barry Ave,16,fromtrips,0.6
Broadway & Barry Ave,16,totrips,0.8
Broadway & Barry Ave,17,fromtrips,0.6
Broadway & Barry Ave,17,totrips,0.9
Broadway & Barry Ave,18,fromtrips,0.7
Broadway & Barry Ave,18,totrips,0.8
Broadway & Barry Ave,19,fromtrips,0.4
Broadway & Barry Ave,19,totrips,0.7
Broadway & Barry Ave,20,fromtrips,0.5
Broadway & Barry Ave,20,totrips,0.4
Broadway & Barry Ave,21,fromtrips,0.3
Broadway & Barry Ave,21,totrips,0.3
Broadway & Barry Ave,22,fromtrips,0.1
Broadway & Barry Ave,22,totrips,0.3
Broadway & Barry Ave,23,fromtrips,0.1
Broadway & Barry Ave,23,totrips,0.2
Broadway & Belmont Ave,0,fromtrips,0.0
Broadway & Belmont Ave,0,totrips,0.0
Broadway & Belmont Ave,1,fromtrips,0.1
Broadway & Belmont Ave,1,totrips,0.0
Broadway & Belmont Ave,2,fromtrips,0.0
Broadway & Belmont Ave,2,totrips,0.0
Broadway & Belmont Ave,3,fromtrips,0.0
Broadway & Belmont Ave,3,totrips,0.1
Broadway & Belmont Ave,4,fromtrips,0.0
Broadway & Belmont Ave,4,totrips,0.0
Broadway & Belmont Ave,5,fromtrips,0.0
Broadway & Belmont Ave,5,totrips,0.0
Broadway & Belmont Ave,6,fromtrips,0.1
Broadway & Belmont Ave,6,totrips,0.0
Broadway & Belmont Ave,7,fromtrips,0.2
